workload,source_trace_id,requested_ratio,D_base,D_guarded,effective_ratio,guard_applied,source_start_inclusive,source_end_exclusive,test_relative_start,test_relative_end,window_records,unique_pages,misses,lru_replacement_decisions,write_count,write_ratio,page_entry_count,selection_eligible,eligibility_reason,source_raw_sha256,source_split_sha256
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2720000,2820000,320000,420000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2730000,2830000,330000,430000,100000,10,10,0,36447,0.36447,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2740000,2840000,340000,440000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2750000,2850000,350000,450000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2760000,2860000,360000,460000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2770000,2870000,370000,470000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2780000,2880000,380000,480000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2790000,2890000,390000,490000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2800000,2900000,400000,500000,100000,9,9,0,36444,0.36444,9,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2810000,2910000,410000,510000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2820000,2920000,420000,520000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2830000,2930000,430000,530000,100000,10,10,0,36444,0.36444,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2840000,2940000,440000,540000,100000,10,10,0,36440,0.3644,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2850000,2950000,450000,550000,100000,10,10,0,36448,0.36448,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2860000,2960000,460000,560000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2870000,2970000,470000,570000,100000,9,9,0,36440,0.3644,9,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2880000,2980000,480000,580000,100000,10,10,0,36449,0.36449,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2890000,2990000,490000,590000,100000,10,10,0,36444,0.36444,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.40,769,769,0.40031233732431026,False,2900000,3000000,500000,600000,100000,10,10,0,36440,0.3644,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2400000,2500000,0,100000,100000,10,10,0,36449,0.36449,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2410000,2510000,10000,110000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2420000,2520000,20000,120000,100000,10,10,0,36440,0.3644,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2430000,2530000,30000,130000,100000,10,10,0,36448,0.36448,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2440000,2540000,40000,140000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2450000,2550000,50000,150000,100000,10,10,0,36440,0.3644,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2460000,2560000,60000,160000,100000,10,10,0,36447,0.36447,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2470000,2570000,70000,170000,100000,10,10,0,36440,0.3644,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2480000,2580000,80000,180000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2490000,2590000,90000,190000,100000,10,10,0,36447,0.36447,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2500000,2600000,100000,200000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2510000,2610000,110000,210000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2520000,2620000,120000,220000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2530000,2630000,130000,230000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2540000,2640000,140000,240000,100000,10,10,0,36444,0.36444,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2550000,2650000,150000,250000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2560000,2660000,160000,260000,100000,9,9,0,36443,0.36443,9,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2570000,2670000,170000,270000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2580000,2680000,180000,280000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2590000,2690000,190000,290000,100000,10,10,0,36444,0.36444,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2600000,2700000,200000,300000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2610000,2710000,210000,310000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2620000,2720000,220000,320000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2630000,2730000,230000,330000,100000,9,9,0,36446,0.36446,9,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2640000,2740000,240000,340000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2650000,2750000,250000,350000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2660000,2760000,260000,360000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2670000,2770000,270000,370000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2680000,2780000,280000,380000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2690000,2790000,290000,390000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2700000,2800000,300000,400000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2710000,2810000,310000,410000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2720000,2820000,320000,420000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2730000,2830000,330000,430000,100000,10,10,0,36447,0.36447,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2740000,2840000,340000,440000,100000,10,10,0,36445,0.36445,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2750000,2850000,350000,450000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2760000,2860000,360000,460000,100000,10,10,0,36446,0.36446,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2770000,2870000,370000,470000,100000,10,10,0,36443,0.36443,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
streamcluster_pressure,streamcluster_pressure-20260731T073704Z,0.60,1153,1153,0.6002082248828735,False,2780000,2880000,380000,480000,100000,10,10,0,36441,0.36441,10,False,unique_pages_not_strictly_greater_than_guard_plus_target,fca32daf7ce5e32c08dc3fddac9fbab7c877b8f6dde9a5e065f24ac48b040f3f,9433aea84e9cd54146ae5852ca41f02e653ef9f6bb7c66721995fb5687e6e12e
